sensor,date,recorded
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:01:59 PM,104
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:05:59 PM,107
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:09:59 PM,104
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:13:59 PM,109
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:17:59 PM,106
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:21:59 PM,108
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:25:59 PM,104
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:29:59 PM,113
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:33:59 PM,123
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:37:59 PM,122
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:41:59 PM,127
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:45:59 PM,120
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:49:59 PM,121
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:53:59 PM,120
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 2:57:59 PM,117
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:01:59 PM,120
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:05:59 PM,144
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:09:59 PM,147
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:13:59 PM,153
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:17:59 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:21:59 PM,160
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:25:59 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:29:59 PM,161
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:33:59 PM,166
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:37:59 PM,175
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:41:59 PM,178
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:45:59 PM,175
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:49:59 PM,162
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:53:59 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 3:57:59 PM,161
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:01:59 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:05:59 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:09:59 PM,160
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:13:59 PM,166
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:17:59 PM,165
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:21:59 PM,162
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:25:59 PM,166
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:29:59 PM,160
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:33:59 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:37:59 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:41:59 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:45:59 PM,171
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:49:59 PM,184
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:53:59 PM,200
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 4:57:59 PM,222
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:01:59 PM,228
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:05:59 PM,223
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:09:59 PM,229
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:13:59 PM,233
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:17:59 PM,248
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:21:59 PM,295
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:25:59 PM,398
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:29:59 PM,405
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:33:59 PM,472
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:37:59 PM,504
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:41:59 PM,518
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:45:59 PM,516
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:49:59 PM,493
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:53:59 PM,507
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 5:57:59 PM,488
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:01:59 PM,465
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:05:59 PM,178
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:09:59 PM,172
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:13:59 PM,340
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:17:59 PM,249
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:21:59 PM,234
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:25:59 PM,166
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:29:59 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:33:59 PM,104
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:37:59 PM,94
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:41:59 PM,65
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:45:59 PM,58
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:49:59 PM,27
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:53:59 PM,21
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 6:57:59 PM,11
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 7:01:59 PM,5
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 7:05:59 PM,6
ms_p2:sensormultilevel::luminositysensor:, 4/13/2016 7:13:59 PM,2
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:29:59 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:33:59 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:37:59 AM,2
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:41:59 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:45:59 AM,4
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:49:59 AM,6
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:53:59 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:57:59 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:01:59 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:05:59 AM,2
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:09:59 AM,4
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:13:59 AM,9
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:17:59 AM,6
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:21:59 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:25:59 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:29:59 AM,5
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:33:59 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:37:59 AM,4
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:41:59 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:45:59 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:49:59 AM,49
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:53:59 AM,64
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 8:57:59 AM,42
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:01:59 AM,40
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:05:59 AM,70
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:09:59 AM,60
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:13:59 AM,84
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:21:59 AM,109
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:25:59 AM,139
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:29:59 AM,77
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:33:59 AM,108
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:37:59 AM,118
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:41:59 AM,146
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:45:59 AM,117
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:49:59 AM,100
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:53:59 AM,156
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 9:57:59 AM,165
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:01:59 AM,161
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:05:59 AM,166
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:09:59 AM,151
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:13:59 AM,150
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:17:59 AM,166
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:21:59 AM,160
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:25:59 AM,159
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:29:59 AM,88
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:33:59 AM,145
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:37:59 AM,162
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:41:59 AM,171
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:45:59 AM,80
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:49:59 AM,157
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:53:59 AM,74
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 10:57:59 AM,86
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:01:59 AM,98
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:05:59 AM,83
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:09:59 AM,71
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:13:59 AM,78
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:17:59 AM,81
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:21:59 AM,88
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:25:59 AM,94
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:29:59 AM,95
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:33:59 AM,111
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:37:59 AM,105
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:45:59 AM,87
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:49:59 AM,106
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:53:59 AM,109
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 11:57:59 AM,143
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:01:59 PM,127
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:05:59 PM,122
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:09:59 PM,109
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:13:59 PM,99
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:17:59 PM,101
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:21:59 PM,116
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:25:59 PM,122
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:29:59 PM,127
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:33:59 PM,151
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:37:59 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:41:59 PM,160
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:45:59 PM,200
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:49:59 PM,197
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:53:59 PM,193
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 12:57:59 PM,185
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 1:01:59 PM,54
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:21:59 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:26:00 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:30:00 PM,176
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:34:00 PM,181
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:38:00 PM,187
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:42:00 PM,192
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:46:00 PM,195
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:50:00 PM,199
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:54:00 PM,200
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 2:58:00 PM,203
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:10:00 PM,205
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:14:00 PM,208
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:18:00 PM,210
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:22:00 PM,211
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:29:59 PM,213
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:33:59 PM,215
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:38:03 PM,220
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:41:59 PM,226
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:45:59 PM,230
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:49:59 PM,233
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:53:59 PM,244
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 3:57:59 PM,247
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:01:59 PM,225
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:05:59 PM,235
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:09:59 PM,253
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:13:59 PM,266
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:17:59 PM,296
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:21:59 PM,309
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:25:59 PM,337
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:29:59 PM,357
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:33:59 PM,380
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:37:59 PM,414
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:41:59 PM,462
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:45:59 PM,476
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:49:59 PM,487
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:53:59 PM,501
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 4:57:59 PM,510
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:01:59 PM,522
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:05:59 PM,536
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:09:59 PM,548
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:13:59 PM,557
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:17:59 PM,571
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:21:59 PM,576
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:25:59 PM,592
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:29:59 PM,600
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:33:59 PM,610
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:37:59 PM,623
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:42:04 PM,633
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:45:59 PM,644
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:49:59 PM,655
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:53:59 PM,671
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 5:57:59 PM,689
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:01:59 PM,711
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:05:59 PM,732
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:09:59 PM,755
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:13:59 PM,787
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:17:59 PM,824
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:21:59 PM,503
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:25:59 PM,564
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:29:59 PM,61
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:33:59 PM,319
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:37:59 PM,751
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:41:59 PM,884
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:46:03 PM,700
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:49:59 PM,123
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:53:59 PM,98
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 6:57:59 PM,228
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:01:59 PM,14
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:05:59 PM,1
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:09:59 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/14/2016 7:13:59 PM,7
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 7:22:00 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 7:26:00 AM,2
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 7:58:00 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:02:00 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:06:00 AM,2
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:10:00 AM,9
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:14:00 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:18:00 AM,9
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:22:00 AM,14
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:26:00 AM,17
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:30:00 AM,28
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:34:00 AM,144
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:38:00 AM,44
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:42:00 AM,45
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:46:00 AM,47
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:50:00 AM,44
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:54:00 AM,86
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 8:58:00 AM,83
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:02:00 AM,56
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:06:00 AM,163
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:10:00 AM,169
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:14:00 AM,182
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:18:00 AM,170
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:22:00 AM,172
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:26:00 AM,162
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:30:00 AM,81
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:34:00 AM,149
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:38:00 AM,151
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:42:00 AM,159
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:46:00 AM,161
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:50:00 AM,164
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:54:00 AM,169
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 9:58:00 AM,177
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:02:00 AM,154
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:06:00 AM,146
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:10:00 AM,118
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:14:00 AM,139
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:18:00 AM,142
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:22:00 AM,182
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:26:00 AM,186
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:30:00 AM,184
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:34:00 AM,195
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:38:00 AM,120
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:42:00 AM,99
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:46:00 AM,109
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:50:00 AM,77
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:54:00 AM,62
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 10:57:59 AM,56
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:01:59 AM,62
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:05:59 AM,70
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:09:59 AM,86
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:13:59 AM,108
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:17:59 AM,122
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:21:59 AM,118
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:25:59 AM,119
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:29:59 AM,120
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:33:59 AM,107
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:37:59 AM,86
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:41:59 AM,71
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:45:59 AM,65
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:49:59 AM,67
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:53:59 AM,79
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 11:57:59 AM,91
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:01:59 PM,110
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:05:59 PM,117
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:09:59 PM,119
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:13:59 PM,129
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:17:59 PM,113
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:21:59 PM,96
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:25:59 PM,93
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:29:59 PM,98
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:33:59 PM,77
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:37:59 PM,59
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:41:59 PM,62
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:45:59 PM,89
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:49:59 PM,126
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:53:59 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 12:57:59 PM,144
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:01:59 PM,104
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:05:59 PM,90
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:09:59 PM,91
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:13:59 PM,96
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:17:59 PM,118
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:21:59 PM,127
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 1:25:59 PM,151
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:25:59 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:29:59 PM,123
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:33:59 PM,114
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:37:59 PM,134
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:41:59 PM,147
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:45:59 PM,138
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:49:59 PM,146
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:53:59 PM,156
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 2:57:59 PM,174
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:01:59 PM,184
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:06:01 PM,186
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:09:59 PM,192
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:13:59 PM,177
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:17:59 PM,203
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:21:59 PM,161
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:25:59 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:29:59 PM,171
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:33:59 PM,178
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:37:59 PM,221
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:41:59 PM,223
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:45:59 PM,240
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:49:59 PM,250
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 3:53:59 PM,235
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 4:01:59 PM,221
ms_p2:sensormultilevel::luminositysensor:, 4/15/2016 4:05:59 PM,216
